city,state,latitude,longitude,source_name,population
Seville,OH,41.01006,-81.86236,Seville,2340
Shelby,OH,40.88145,-82.66184,Shelby,9058
Sidney,OH,40.28422,-84.1555,Sidney,20858
South Vienna,OH,39.927,-83.61242,South Vienna,379
Springfield,OH,39.92423,-83.80882,Springfield,59680
Steubenville,OH,40.36979,-80.63396,Steubenville,18219
Strasburg,OH,40.59478,-81.52679,Strasburg,2679
Sunbury,OH,40.24256,-82.85907,Sunbury,5097
Tiffin,OH,41.1145,-83.17797,Tiffin,17687
Tipp City,OH,39.95839,-84.17216,Tipp City,9899
Toledo,OH,41.66394,-83.55521,Toledo,265638
Troy,OH,40.0395,-84.20328,Troy,25659
Twinsburg,OH,41.31256,-81.44011,Twinsburg,18872
Upper Sandusky,OH,40.82728,-83.28131,Upper Sandusky,6527
Vandalia,OH,39.89061,-84.19883,Vandalia,15106
Wadsworth,OH,41.02561,-81.72985,Wadsworth,21860
Wapakoneta,OH,40.56783,-84.19356,Wapakoneta,9823
Warren,OH,41.23756,-80.81842,Warren,40245
Waterville,OH,41.50089,-83.71827,Waterville,5514
Wauseon,OH,41.54922,-84.14161,Wauseon,7316
Waverly,OH,39.12673,-82.98546,Waverly,4274
West Unity,OH,41.58616,-84.43495,West Unity,1645
Willard,OH,41.05311,-82.72629,Willard,6063
Willoughby,OH,41.63977,-81.4065,Willoughby,22631
Wilmington,OH,39.44534,-83.82854,Wilmington,12449
Wooster,OH,40.80517,-81.93646,Wooster,26749
Youngstown,OH,41.09978,-80.64952,Youngstown,64628
Zanesville,OH,39.94035,-82.01319,Zanesville,25498
Ada,OK,34.77453,-96.67834,Ada,17303
Afton,OK,36.69369,-94.96302,Afton,1050
Allen,OK,34.87898,-96.41251,Allen,935
Altus,OK,34.63813,-99.33398,Altus,19214
Alva,OK,36.80499,-98.66718,Alva,5180
Anadarko,OK,35.07256,-98.24366,Anadarko,6717
Ardmore,OK,34.17426,-97.14363,Ardmore,25176
Arnett,OK,36.13504,-99.77484,Arnett,532
Atoka,OK,34.38593,-96.12833,Atoka,3065
Bartlesville,OK,36.74731,-95.98082,Bartlesville,36595
Big Cabin,OK,36.53787,-95.22136,Big Cabin,262
Billings,OK,36.52892,-97.44394,Billings,510
Blackwell,OK,36.80448,-97.28282,Blackwell,6875
Boise City,OK,36.72947,-102.51324,Boise City,1127
Braman,OK,36.92364,-97.33366,Braman,212
Broken Arrow,OK,36.0526,-95.79082,Broken Arrow,106563
Broken Bow,OK,34.02928,-94.7391,Broken Bow,4131
Calera,OK,33.93454,-96.4286,Calera,2247
Calumet,OK,35.60116,-98.11867,Calumet,564
CHANDLER,OK,35.70173,-96.88086,Chandler,3175
Checotah,OK,35.4701,-95.52304,Checotah,3261
Cherokee,OK,36.75447,-98.35674,Cherokee,1560
Chickasha,OK,35.05257,-97.93643,Chickasha,16488
Choctaw,OK,35.49756,-97.26892,Choctaw,12179
Chouteau,OK,36.18593,-95.34302,Chouteau,2092
Clinton,OK,35.51561,-98.96731,Clinton,9565
Copan,OK,36.89758,-95.92609,Copan,741
Davis,OK,34.50453,-97.11946,Davis,2794
Dewey,OK,36.79592,-95.93554,Dewey,3499
Drumright,OK,35.9884,-96.60113,Drumright,2880
Duncan,OK,34.5023,-97.95781,Duncan,23231
Durant,OK,33.99399,-96.37082,Durant,17286
Edmond,OK,35.65283,-97.4781,Edmond,90092
El Reno,OK,35.53227,-97.95505,El Reno,18516
Elk City,OK,35.41199,-99.40426,Elk City,12717
Enid,OK,36.39559,-97.87839,Enid,51776
Erick,OK,35.21533,-99.86649,Erick,1093
Eufaula,OK,35.28722,-95.5825,Eufaula,2936
Geary,OK,35.63116,-98.31729,Geary,1305
Grant,OK,33.94316,-95.51357,Grant,289
Guthrie,OK,35.87894,-97.42532,Guthrie,11270
Guymon,OK,36.6828,-101.48155,Guymon,11921
Heavener,OK,34.88927,-94.60078,Heavener,3340
Hennessey,OK,36.1092,-97.89867,Hennessey,2199
Henryetta,OK,35.43983,-95.98194,Henryetta,5765
Hinton,OK,35.47144,-98.35562,Hinton,3244
Hooker,OK,36.86003,-101.2135,Hooker,1996
Hugo,OK,34.01066,-95.50968,Hugo,5224
Idabel,OK,33.89566,-94.82633,Idabel,7007
Kingfisher,OK,35.86143,-97.93172,Kingfisher,4865
Kiowa,OK,34.72065,-95.89916,Kiowa,695
Lawton,OK,34.60869,-98.39033,Lawton,96655
Lindsay,OK,34.8348,-97.60253,Lindsay,2830
Madill,OK,34.09038,-96.77167,Madill,3923
Marietta,OK,33.93704,-97.11668,Marietta,2729
Marlow,OK,34.64813,-97.95809,Marlow,4594
McAlester,OK,34.93343,-95.76971,McAlester,18310
Muldrow,OK,35.4062,-94.59883,Muldrow,3282
Muskogee,OK,35.74788,-95.36969,Muskogee,38456
Newcastle,OK,35.24729,-97.59976,Newcastle,9438
Newkirk,OK,36.88225,-97.05337,Newkirk,2253
Ninnekah,OK,34.94785,-97.92393,Ninnekah,1036
Norman,OK,35.22257,-97.43948,Norman,128026
Nowata,OK,36.70065,-95.63803,Nowata,3743
Okemah,OK,35.43259,-96.30501,Okemah,3247
Oklahoma City,OK,35.46756,-97.51643,Oklahoma City,681054
Okmulgee,OK,35.62344,-95.96055,Okmulgee,12244
Oologah,OK,36.44704,-95.70832,Oologah,1179
Pauls Valley,OK,34.74008,-97.22225,Pauls Valley,6152
Pawnee,OK,36.33783,-96.80392,Pawnee,2160
Perkins,OK,35.97394,-97.03364,Perkins,2857
Perry,OK,36.28949,-97.2881,Perry,5097
Poteau,OK,35.05371,-94.62356,Poteau,8732
Pryor,OK,36.30843,-95.31691,Pryor,8708
Randlett,OK,34.17731,-98.46367,Randlett,425
Red Rock,OK,36.45921,-97.17893,Red Rock,284
Roland,OK,35.4212,-94.51466,Roland,3529
S Coffeyville,OK,36.99452,-95.62026,South Coffeyville,772
Sapulpa,OK,35.9987,-96.11417,Sapulpa,20579
Sayre,OK,35.29116,-99.6401,Sayre,4773
Seiling,OK,36.1481,-98.92426,Seiling,882
Seminole,OK,35.22452,-96.67057,Seminole,7522
Shattuck,OK,36.27614,-99.88276,Shattuck,1385
Shawnee,OK,35.32729,-96.9253,Shawnee,31286
Springer,OK,34.31454,-97.14279,Springer,702
Stillwater,OK,36.11561,-97.05837,Stillwater,48967
Stringtown,OK,34.46676,-96.05333,Stringtown,403
Stroud,OK,35.74868,-96.65807,Stroud,2767
Texhoma,OK,36.50503,-101.78294,Texhoma,969
Thackerville,OK,33.79344,-97.14307,Thackerville,467
Thomas,OK,35.74422,-98.74758,Thomas,1244
Tonkawa,OK,36.67837,-97.31004,Tonkawa,3126
Tulsa,OK,36.15398,-95.99277,Tulsa,413066
Tupelo,OK,34.60481,-96.42417,Tupelo,315
Union City,OK,35.39172,-97.94144,Union City,1942
Valliant,OK,34.00233,-95.09384,Valliant,746
Vinita,OK,36.63869,-95.15413,Vinita,5643
Walters,OK,34.35981,-98.30783,Walters,2502
Warner,OK,35.49426,-95.30552,Warner,1623
Watonga,OK,35.84477,-98.41313,Watonga,3008
Watts,OK,36.10925,-94.57022,Watts,311
Waurika,OK,34.16704,-97.99754,Waurika,1988
Weatherford,OK,35.52616,-98.70757,Weatherford,12126
Webbers Falls,OK,35.51093,-95.12996,Webbers Falls,601
Welch,OK,36.87369,-95.0958,Welch,611
Woodward,OK,36.43365,-99.39039,Woodward,12993
Wynnewood,OK,34.64342,-97.16447,Wynnewood,2223
Yukon,OK,35.50672,-97.76254,Yukon,25892
Albany,OR,44.63651,-123.10593,Albany,52175
Aurora,OR,45.23095,-122.75593,Aurora,979
Baker City,OR,44.77487,-117.83438,Baker City,9752
Boardman,OR,45.83986,-119.70058,Boardman,3354
Halsey,OR,44.38401,-123.10981,Halsey,942
Hermiston,OR,45.84041,-119.28946,Hermiston,17201
Huntington,OR,44.35127,-117.26657,Huntington,437
La Grande,OR,45.32458,-118.08772,La Grande,13074
Madras,OR,44.63345,-121.12949,Madras,6662
Ontario,OR,44.02655,-116.96294,Ontario,10999
Pendleton,OR,45.67207,-118.7886,Pendleton,16881
Portland,OR,45.52345,-122.67621,Portland,652503
Salem,OR,44.9429,-123.0351,Salem,175535
Stanfield,OR,45.78041,-119.21724,Stanfield,2082
Troutdale,OR,45.53929,-122.38731,Troutdale,16631
Umatilla,OR,45.91735,-119.34252,Umatilla,7009
Wasco,OR,45.59179,-120.69811,Wasco,389
Alexandria,PA,40.55646,-78.09778,Alexandria,330
Allentown,PA,40.60843,-75.49018,Allentown,120207
Altoona,PA,40.51868,-78.39474,Altoona,45344
Annville,PA,40.32954,-76.51524,Annville,4767
Ashland,PA,40.78175,-76.34578,Ashland,2734
Avis,PA,41.18479,-77.31386,Avis,1508
Baden,PA,40.63507,-80.22812,Baden,4037
Bedford,PA,40.01869,-78.50391,Bedford,2742
Bellefonte,PA,40.91339,-77.77833,Bellefonte,6248
Bensalem,PA,40.10455,-74.95128,Bensalem,60427
Bentleyville,PA,40.11674,-80.00839,Bentleyville,2525
Bethel,PA,40.47454,-76.29134,Bethel,499
Blairsville,PA,40.43118,-79.26087,Blairsville,3321
Blakeslee,PA,41.09259,-75.59269,Blakeslee,0
Bloomsburg,PA,41.0037,-76.45495,Bloomsburg,14585
Blossburg,PA,41.67952,-77.06386,Blossburg,1516
Bowmansville,PA,40.19676,-76.01744,Bowmansville,2077
Breezewood,PA,39.99925,-78.23862,Breezewood,0
Brogue,PA,39.87177,-76.48302,Brogue,0
Brookville,PA,41.16117,-79.08309,Brookville,3868
Carlisle,PA,40.20148,-77.18887,Carlisle,19143
Chambersburg,PA,39.93759,-77.6611,Chambersburg,20691
Clairton,PA,40.29229,-79.88171,Clairton,6681
Claysburg,PA,40.29674,-78.44974,Claysburg,1625
Clearfield,PA,41.02728,-78.43919,Clearfield,6030
Cochranton,PA,41.52005,-80.04839,Cochranton,1109
Coopersburg,PA,40.51149,-75.39046,Coopersburg,2421
Coudersport,PA,41.77479,-78.02056,Coudersport,2482
Croydon,PA,40.08733,-74.9035,Croydon,9950
Dalton,PA,41.53424,-75.73603,Dalton,1209
Donegal,PA,40.11257,-79.38254,Donegal,119
Douglassville,PA,40.25787,-75.7263,Douglassville,448
Drums,PA,41.01814,-75.99493,Drums,0
Du Bois,PA,41.11923,-78.76003,DuBois,7597
Duncannon,PA,40.39814,-77.02303,Duncannon,1487
Duncansville,PA,40.42341,-78.4339,Duncansville,1204
East Berlin,PA,39.9376,-76.97859,East Berlin,1534
East Earl,PA,40.1101,-76.03272,East Earl,1144
East Freedom,PA,40.35757,-78.42974,East Freedom,972
Ebensburg,PA,40.48507,-78.72474,Ebensburg,3203
Eighty Four,PA,40.18174,-80.13311,Eighty Four,657
Elverson,PA,40.15676,-75.83271,Elverson,1314
Emlenton,PA,41.17728,-79.70783,Emlenton,600
Erie,PA,42.12922,-80.08506,Erie,99475
Etters,PA,40.15259,-76.75025,Goldsboro,938
Everett,PA,40.01147,-78.37335,Everett,1759
Fairless Hills,PA,40.17955,-74.85516,Fairless Hills,8466
Falls Creek,PA,41.14506,-78.80447,Falls Creek,1019
Fayetteville,PA,39.9112,-77.54999,Fayetteville,3128
Feasterville Trevose,PA,40.15242,-74.98655,Feasterville-Trevose,0
Fleetwood,PA,40.45398,-75.81798,Fleetwood,4085
Gap,PA,39.98732,-76.02051,Gap,1931
Gettysburg,PA,39.83093,-77.2311,Gettysburg,7608
Gouldsboro,PA,41.24453,-75.45602,Gouldsboro,890
Greencastle,PA,39.79037,-77.72777,Greencastle,4043
Greentown,PA,41.32176,-75.30546,Greentown,0
Hamburg,PA,40.55565,-75.98188,Hamburg,4398
Harford,PA,41.7823,-75.70158,Harford,0
Harrisburg,PA,40.2737,-76.88442,Harrisburg,50183
Harrisville,PA,41.13673,-80.00922,Harrisville,880
Hazleton,PA,40.95842,-75.97465,Hazleton,24825
Hermitage,PA,41.23339,-80.44868,Hermitage,16028
Hershey,PA,40.28592,-76.65025,Hershey,14257
Jim Thorpe,PA,40.87592,-75.73241,Jim Thorpe,4641
Jonestown,PA,40.4137,-76.4783,Jonestown,1958
Kane,PA,41.66284,-78.81114,Kane,3610
King Of Prussia,PA,40.08927,-75.39602,King of Prussia,19936
Kutztown,PA,40.51732,-75.77742,Kutztown,5028
Lake Ariel,PA,41.45397,-75.38268,Lake Ariel,0
Lamar,PA,41.01618,-77.5311,Lamar,562
Lancaster,PA,40.03788,-76.30551,Lancaster,59339
Lawrenceville,PA,40.46757,-79.96061,Lawrenceville,638
Lebanon,PA,40.34093,-76.41135,Lebanon,25534
Leesport,PA,40.44704,-75.96632,Leesport,1883
Leola,PA,40.08787,-76.18495,Leola,7214
Levittown,PA,40.15511,-74.82877,Levittown,52983
Liberty,PA,40.32535,-79.85616,Liberty,2520
Lock Haven,PA,41.13701,-77.44693,Lock Haven,9604
Loganton,PA,41.03424,-77.30664,Loganton,470
Loretto,PA,40.50313,-78.6303,Loretto,1376
Manheim,PA,40.16343,-76.39496,Manheim,4870
Marietta,PA,40.05704,-76.55219,Marietta,2608
Mc Kees Rocks,PA,40.46562,-80.06561,McKees Rocks,6010
Mechanicsburg,PA,40.21426,-77.00859,Mechanicsburg,8999
Mercersburg,PA,39.82787,-77.90333,Mercersburg,1558
Middlebury Center,PA,41.84368,-77.27442,Middlebury Center,0
Middletown,PA,40.19981,-76.73108,Middletown,9117
Mifflintown,PA,40.5698,-77.39693,Mifflintown,926
Mifflinville,PA,41.03231,-76.30799,Mifflinville,1253
Milesburg,PA,40.94173,-77.785,Milesburg,1100
Mill Hall,PA,41.10729,-77.48443,Mill Hall,1615
Milroy,PA,40.71396,-77.59055,Milroy,1498
Milton,PA,41.01203,-76.84774,Milton,6928
Monaca,PA,40.68729,-80.27145,Monaca,5649
Monroeton,PA,41.71258,-76.47466,Monroeton,565
Monroeville,PA,40.42118,-79.7881,Monroeville,28176
Morrisville,PA,40.2115,-74.78794,Morrisville,8605
Mount Morris,PA,39.73313,-80.06784,Mount Morris,737
Mountain Top,PA,41.16953,-75.87742,Mountain Top,10982
Mountville,PA,40.03926,-76.4308,Mountville,2854
Muncy,PA,41.20564,-76.78552,Muncy,2433
Myerstown,PA,40.37454,-76.30273,Myerstown,3140
Nanty Glo,PA,40.47229,-78.83336,Nanty Glo,2901
Natrona Heights,PA,40.6234,-79.72977,Natrona Heights,10927
New Alexandria,PA,40.39868,-79.42198,New Alexandria,560
New Cumberland,PA,40.23231,-76.8847,New Cumberland,7295
New Milford,PA,41.87258,-75.72713,New Milford,866
New Stanton,PA,40.21924,-79.60948,New Stanton,2129
Newburg,PA,40.13731,-77.55471,Newburg,340
North East,PA,42.21561,-79.83422,North East,4172
Orwigsburg,PA,40.65481,-76.10077,Orwigsburg,3002
Perryopolis,PA,40.08702,-79.7506,Perryopolis,1728
Philadelphia,PA,39.95238,-75.16362,Philadelphia,1573916
Pine Grove,PA,41.15784,-80.08867,Grove City,8193
Pittsburgh,PA,40.44062,-79.99589,Pittsburgh,304391
Pittston,PA,41.32591,-75.78936,Pittston,7651
Plainfield,PA,40.20314,-77.28998,Plainfield,399
Portersville,PA,40.92284,-80.14228,Portersville,236
Reedsville,PA,40.66396,-77.59583,Reedsville,641
Ronks,PA,40.02621,-76.16857,Ronks,362
Saint Thomas,PA,39.91759,-77.79777,Saint Thomas,0
Sayre,PA,41.97896,-76.5155,Sayre,5424
Sharon Hill,PA,39.9065,-75.27157,Sharon Hill,5702
Shippensburg,PA,40.05065,-77.52026,Shippensburg,5559
Shippenville,PA,41.25034,-79.45949,Shippenville,454
Shoemakersville,PA,40.50093,-75.96993,Shoemakersville,1369
Slippery Rock,PA,41.06395,-80.05645,Slippery Rock,3613
Smithton,PA,40.15396,-79.74115,Smithton,381
Snow Shoe,PA,41.03089,-77.94945,Snow Shoe,776
Somerset,PA,40.00841,-79.07808,Somerset,6032
Stockertown,PA,40.75399,-75.26212,Stockertown,916
Strasburg,PA,39.98316,-76.18412,Strasburg,2906
Tafton,PA,41.40453,-75.18295,Tafton,0
Tamaqua,PA,40.79731,-75.96937,Tamaqua,6829
Towanda,PA,41.76758,-76.44272,Towanda,2812
Troy,PA,40.91506,-78.2164,Troy,1454
Tunkhannock,PA,41.53869,-75.94659,Tunkhannock,1780
Uniontown,PA,39.90008,-79.71643,Uniontown,9990
Verona,PA,40.50646,-79.8431,Verona,2442
Warren,PA,41.84395,-79.14504,Warren,9334
Waterfall,PA,40.12758,-78.06278,Waterfall,0
Wayne,PA,40.044,-75.38769,Wayne,30892
Waynesburg,PA,41.20202,-77.26442,Jersey Shore,4279
White Haven,PA,41.06064,-75.77408,White Haven,1097
Wrightsville,PA,40.02565,-76.52997,Wrightsville,2290
Wysox,PA,41.77452,-76.39938,Wysox,0
York,PA,39.9626,-76.72774,York,43992
York Springs,PA,40.00898,-77.11554,York Springs,838
Johnston,RI,41.82186,-71.50675,Johnston,29247
West Greenwich,RI,41.637,-71.66004,West Greenwich,6135
Abbeville,SC,34.17817,-82.37901,Abbeville,5191
Aiken,SC,33.56042,-81.71955,Aiken,30604
Anderson,SC,34.50344,-82.65013,Anderson,27335
Aynor,SC,33.99989,-79.19949,Aynor,667
Batesburg,SC,33.91014,-81.53733,Batesburg-Leesville,5441
Beech Island,SC,33.42736,-81.89095,Beech Island,0
Bennettsville,SC,34.61738,-79.68478,Bennettsville,8605
Bishopville,SC,34.21821,-80.24841,Bishopville,3274
Blacksburg,SC,35.12124,-81.51592,Blacksburg,1883
Blythewood,SC,34.21432,-80.97398,Blythewood,2782
Bowman,SC,33.34877,-80.68287,Bowman,934
Branchville,SC,33.25127,-80.81565,Branchville,989
Campobello,SC,35.11567,-82.15011,Campobello,526
Cayce,SC,33.96571,-81.07398,Cayce,13619
Charleston,SC,32.77632,-79.93275,Charleston,132609
Chesnee,SC,35.14845,-81.86094,Chesnee,899
Clinton,SC,34.47263,-81.88066,Clinton,8637
Columbia,SC,34.00071,-81.03481,Columbia,142416
Conway,SC,33.836,-79.04781,Conway,21053
Cowpens,SC,35.01679,-81.80399,Cowpens,2267
Darlington,SC,34.29988,-79.87617,Darlington,6155
Dillon,SC,34.41655,-79.37116,Dillon,6677
Duncan,SC,34.9379,-82.14511,Duncan,3317
Elgin,SC,34.67293,-80.71896,Elgin,2607
Enoree,SC,34.65652,-81.9651,Enoree,665
Fair Play,SC,34.51121,-82.98543,Fair Play,687
Florence,SC,34.19543,-79.76256,Florence,38228
Fort Mill,SC,35.00737,-80.94508,Fort Mill,13662
Fountain Inn,SC,34.68901,-82.19567,Fountain Inn,8317
Gaffney,SC,35.07179,-81.64982,Gaffney,12566
Gaston,SC,33.8171,-81.10093,Gaston,1658
Georgetown,SC,33.37683,-79.2945,Georgetown,9062
Gilbert,SC,33.92431,-81.39371,Gilbert,604
Graniteville,SC,33.56375,-81.80789,Graniteville,2614
Greenville,SC,34.85262,-82.39401,Greenville,64579
Greenwood,SC,34.1954,-82.16179,Greenwood,23260
Greer,SC,34.93873,-82.22706,Greer,28365
Hardeeville,SC,32.28714,-81.08067,Hardeeville,5301
Harleyville,SC,33.21461,-80.44787,Harleyville,694
Hartsville,SC,34.37404,-80.0734,Hartsville,7826
Hemingway,SC,33.75378,-79.44756,Hemingway,432
Honea Path,SC,34.4465,-82.39151,Honea Path,3707
Inman,SC,35.04706,-82.09011,Inman,2273
Jamestown,SC,33.286,-79.69257,Jamestown,80
Johns Island,SC,32.769,-80.102,Johns Island,0
Ladson,SC,32.98573,-80.10981,Ladson,13790
Lancaster,SC,34.72043,-80.7709,Lancaster,8956
Latta,SC,34.3371,-79.43116,Latta,1351
Laurens,SC,34.49901,-82.01426,Laurens,9166
Leesville,SC,33.91014,-81.53733,Batesburg-Leesville,5441
Lexington,SC,33.98154,-81.23621,Lexington,20138
Longs,SC,33.93851,-78.73307,Longs,0
Loris,SC,34.05628,-78.8903,Loris,2591
Lugoff,SC,34.22737,-80.68925,Lugoff,7434
Manning,SC,33.69516,-80.21091,Manning,4037
Marion,SC,34.17822,-79.40061,Marion,6714
Moncks Corner,SC,33.19632,-80.01429,Moncks Corner,9873
Newberry,SC,34.27458,-81.61872,Newberry,10331
North Augusta,SC,33.5018,-81.96512,North Augusta,22522
North Charleston,SC,32.85462,-79.97481,North Charleston,108304
Orangeburg,SC,33.49182,-80.85565,Orangeburg,13460
Pageland,SC,34.77321,-80.39173,Pageland,2746
Pelzer,SC,34.64234,-82.45596,Pelzer,91
Piedmont,SC,34.70234,-82.46457,Piedmont,5103
Prosperity,SC,34.20931,-81.53316,Prosperity,1200
Ravenel,SC,32.76323,-80.2501,Ravenel,2600
Richburg,SC,34.71597,-81.01953,Richburg,264
Rock Hill,SC,34.92487,-81.02508,Rock Hill,71548
Roebuck,SC,34.87957,-81.96621,Roebuck,2200
Round O,SC,32.93712,-80.54094,Round O,0
Saint George,SC,33.186,-80.57565,Saint George,2084
Saint Matthews,SC,33.66488,-80.77787,Saint Matthews,2021
Saint Stephen,SC,33.40433,-79.92174,Saint Stephen,1697
Simpsonville,SC,34.73706,-82.25428,Simpsonville,20736
Society Hill,SC,34.51266,-79.8509,Society Hill,548
Spartanburg,SC,34.94957,-81.93205,Spartanburg,37867
Summerton,SC,33.60822,-80.3512,Summerton,965
Summerville,SC,33.0185,-80.17565,Summerville,48848
Sumter,SC,33.92044,-80.34147,Sumter,40816
Timmonsville,SC,34.13488,-79.93979,Timmonsville,2378
Townville,SC,34.17817,-82.37901,Abbeville,5191
Travelers Rest,SC,34.96762,-82.44345,Travelers Rest,4994
Trenton,SC,33.74402,-81.84067,Trenton,191
Walterboro,SC,32.90517,-80.66677,Walterboro,5278
West Columbia,SC,33.99349,-81.07398,West Columbia,16060
Williston,SC,33.40265,-81.42011,Williston,3028
Winnsboro,SC,34.3807,-81.08648,Winnsboro,3351
Yemassee,SC,32.69018,-80.85066,Yemassee,981
Aberdeen,SD,45.4647,-98.48648,Aberdeen,28102
Belle Fourche,SD,44.67137,-103.85215,Belle Fourche,5696
Beresford,SD,43.08054,-96.77366,Beresford,1976
Blunt,SD,44.5122,-99.99207,Blunt,359
Box Elder,SD,44.11249,-103.06823,Box Elder,9289
Brandon,SD,43.5947,-96.57199,Brandon,9856
Brookings,SD,44.31136,-96.79839,Brookings,23657
Burbank,SD,42.74528,-96.82921,Burbank,0
Chamberlain,SD,43.81083,-99.33066,Chamberlain,2386
Colman,SD,43.98247,-96.8145,Colman,576
Elk Point,SD,42.68333,-96.68365,Elk Point,2075
Fort Pierre,SD,44.35359,-100.37374,Fort Pierre,2117
Freeman,SD,43.35249,-97.43729,Freeman,1287
Harrisburg,SD,43.43137,-96.69727,Harrisburg,5498
Hartford,SD,43.62303,-96.94255,Hartford,3025
Hermosa,SD,43.83971,-103.19102,Hermosa,392
Hot Springs,SD,43.43165,-103.47436,Hot Springs,3532
Huron,SD,44.36332,-98.21426,Huron,13313
Kadoka,SD,43.83388,-101.50987,Kadoka,707
Kimball,SD,43.74667,-98.95843,Kimball,686
Lennox,SD,43.35415,-96.892,Lennox,2272
Milbank,SD,45.21913,-96.63562,Milbank,3192
Mitchell,SD,43.70943,-98.0298,Mitchell,15669
Murdo,SD,43.88832,-100.71291,Murdo,458
New Underwood,SD,44.09332,-102.83628,New Underwood,672
North Sioux City,SD,42.52722,-96.48309,North Sioux City,2731
Piedmont,SD,44.23165,-103.38908,Piedmont,827
Pierre,SD,44.36832,-100.35097,Pierre,14091
Plankinton,SD,43.71555,-98.48509,Plankinton,714
Rapid City,SD,44.08054,-103.23101,Rapid City,73569
Selby,SD,45.50638,-100.03207,Selby,634
Sioux Falls,SD,43.54369,-96.72796,Sioux Falls,171544
Spencer,SD,43.72748,-97.59312,Spencer,151
Summit,SD,45.30441,-97.03647,Summit,291
Tea,SD,43.44637,-96.83588,Tea,4839
Vivian,SD,43.92693,-100.29208,Vivian,119
Volga,SD,44.32358,-96.92645,Volga,1865
Watertown,SD,44.89941,-97.11507,Watertown,22073
Winfred,SD,43.9972,-97.36229,Winfred,52
Wolsey,SD,44.40776,-98.47482,Wolsey,398
Yankton,SD,42.87111,-97.39728,Yankton,14557
Antioch,TN,35.00508,-85.6583,New Hope,1067
Ardmore,TN,34.99203,-86.84667,Ardmore,1213
Athens,TN,35.44285,-84.59299,Athens,13688
Baxter,TN,36.15367,-85.64359,Baxter,1384
Bristol,TN,36.59511,-82.18874,Bristol,26666
Bulls Gap,TN,36.25704,-83.086,Bulls Gap,724
Cedar Grove,TN,35.64424,-86.62611,Cedar Grove,0
Charleston,TN,35.2873,-84.75827,Charleston,676
Chattanooga,TN,35.04563,-85.30968,Chattanooga,181099
Christiana,TN,35.71007,-86.39944,Christiana,9830
Clarksville,TN,36.52977,-87.35945,Clarksville,166722
Cleveland,TN,35.15952,-84.87661,Cleveland,43898
Clinton,TN,36.10341,-84.13186,Clinton,10049
Columbia,TN,35.61507,-87.03528,Columbia,36800
Cookeville,TN,36.16284,-85.50164,Cookeville,32113
Cornersville,TN,35.36146,-86.83972,Cornersville,1222
Cross Plains,TN,36.54866,-86.69611,Cross Plains,1722
Crossville,TN,35.94896,-85.0269,Crossville,11411
Crump,TN,35.22175,-88.31809,Crump,1400
Cumberland City,TN,36.39339,-87.63641,Cumberland City,302
Dandridge,TN,36.01537,-83.41489,Dandridge,2924
Dayton,TN,35.49396,-85.01245,Dayton,7384
Denmark,TN,36.33839,-87.72919,Denmark,0
Dickson,TN,36.077,-87.38779,Dickson,15359
Dyersburg,TN,36.03452,-89.38563,Dyersburg,16781
Fairview,TN,35.98201,-87.1214,Fairview,8331
Fayetteville,TN,35.15203,-86.57055,Fayetteville,7121
Franklin,TN,35.92506,-86.86889,Franklin,72639
Goodlettsville,TN,36.32311,-86.71333,Goodlettsville,16994
Gordonsville,TN,36.17256,-85.92971,Gordonsville,1204
Greeneville,TN,36.16316,-82.83099,Greeneville,15094
Hartford,TN,35.81676,-83.14321,Hartford,0
Heiskell,TN,36.08175,-84.0538,Heiskell,0
Hillsboro,TN,35.41258,-85.97026,Hillsboro,450
Holladay,TN,35.87062,-88.14587,Holladay,0
Hurricane Mills,TN,35.97117,-87.78197,Hurricane Mills,0
Jackson,TN,35.61452,-88.81395,Jackson,66975
Jasper,TN,35.07424,-85.62608,Jasper,3312
Joelton,TN,36.31311,-86.86528,Joelton,0
Kingsport,TN,36.54843,-82.56182,Kingsport,53014
Kingston,TN,35.88091,-84.50854,Kingston,5846
Kingston Springs,TN,36.102,-87.11501,Kingston Springs,2770
Knoxville,TN,35.96064,-83.92074,Knoxville,190740
Kodak,TN,35.97453,-83.62684,Kodak,0
La Vergne,TN,36.01562,-86.58194,La Vergne,34794
Lawrenceburg,TN,35.2423,-87.33474,Lawrenceburg,10569
Lebanon,TN,36.20811,-86.2911,Lebanon,30262
Lenoir City,TN,35.7973,-84.25603,Lenoir City,9091
Loudon,TN,35.73285,-84.33381,Loudon,5731
Manchester,TN,35.48174,-86.0886,Manchester,10517
Maryville,TN,35.75647,-83.97046,Maryville,28464
Mason,TN,35.41175,-89.53285,Mason,1597
Mc Donald,TN,35.11341,-84.98273,McDonald,0
Memphis,TN,35.14953,-90.04898,Memphis,633104
Monteagle,TN,35.24008,-85.8397,Monteagle,1177
Morrison,TN,35.60285,-85.91971,Morrison,699
Morristown,TN,36.21398,-83.29489,Morristown,29478
Mosheim,TN,36.18954,-82.95849,Mosheim,2343
Mount Juliet,TN,36.20005,-86.51861,Mount Juliet,31540
Murfreesboro,TN,35.84562,-86.39027,Murfreesboro,165430
Nashville,TN,36.16589,-86.78444,Nashville,689447
Newport,TN,35.96704,-83.18766,Newport,6834
Niota,TN,35.51341,-84.54521,Niota,718
Paris,TN,36.302,-88.32671,Paris,10150
Pioneer,TN,36.41758,-84.3141,Pioneer,0
